40520ae0fb701528dfa7e2b1f7e64c6d4e1b4e2b9d0b6a698b7ccc285fd8539c, "bba06cd0ee699b4fbc4ee7237601173a717be5b3892b03a495b6f476c0cb1243", 01/01/01, 1
76cea27cd49607d41e0fdf7f268bda1984063b11ad4d98541838c49bcd0fd56b, "569e57a566d51d26d9023e2495706ea922183ecbef99133bd0cf3b0377ad4566", 01/01/01, 4
7e8d879a9e288a0c99e628f5d8cb8bc02ff7f8e3bf6c1020ef83278ad01e60ce, "3d39fc4c92faea2ddc5b0169432f4bf9c1b431e23859e034373d8a5055d9322d", 01/01/01, 3
b94dd5988b63a591d56299f48ba67d9ce96ff53ec18e6a2121bb15a0825ba154, "cd14da9273a24892f1bacd24976f017e06f64efa1a524c1cd7cece641a164744", 01/01/02, 1
b23fa2bc13ce52a4166b1e4c91ce8ac575a13a919f517256e96d0ed462c7ec92, "e8c10235a9d71d1defa71485ca96c3080cee4541ba745456d2a78548295a2c43", 01/01/02, 2
c8175fdec0184435dcdd02cf780dd1d264388db74c0a1786c09d1faaf04891a8, "3bba0ef55196a87fbaa2731ce9db45e77bcda5badfc5a3cd47a58916a4bb5972", 01/01/03, 5
e5a2a851ff0c2ff4df2939292f5775078a744f5bc62ce54b085b822e47e1894d, "86901438df56d10de2bd29c3de0a86bdeced97d28de86a729746a8d14aa5e6ae", 01/01/03, 1
9eb408db910fccd19a2d5535ce43b4b5c637f82462cbd3fb2c4b23ed3bd1a8b9, "40135c97b23401f40a82e17319232455d8e4e223c63dae3bbf1ab43d40c20bcd", 01/01/03, 1
5cc26aa3411bee30b6447821c105a9ccadea0a896b0ee407a1ba0162d577ea1b, "4a10f6c6be79763b167517c25b497a5d89ffc070eead1372b6335c45c3b69cab", 01/01/04, 2
5ba7b1e227eab28d4eb42732f86739d092c223b905d6d5072bab41032dbb0b40, "8fd7393859fd83a41af9a180a54e8efdf5650cab79b6e859cab67b4c3ccd0361", 01/01/04, 4
22d524e271e85dc9e16c0f5e0dddd0954dc9c296ae6501861e538b10d937129d, "1d5341680c536a2c22156192a56e6618bcdf2b938dc4505b295497d750e0f9e9", 01/01/04, 4
21d882a0ec8b0869c77acb06e58ca40595908fc23eaa6b74f250f0786d6a4f4e, "29df8d09f4702671158970493ba7e09fdf6c5c7fa83bfc4d1c6d60135df90ec9", 01/01/04, 1
5cc26aa3411bee30b6447821c105a9ccadea0a896b0ee407a1ba0162d577ea1b, "197f8f14107ceee7de3d0aea5cfbe703b9814711d1455f3411b8f2b4d6064072", 01/01/05, 1
5e59642a11d5c4bd550f7484a0ab5e1269a89d3638b35ab5d0f4b8763052a540, "29df8d09f4702671158970493ba7e09fdf6c5c7fa83bfc4d1c6d60135df90ec9", 01/01/05, 1
311440cb50bb86b2dfdc3b132094881dd7ced015da9deed7cdf9330754814be8, "58173ea8f64c16343b235f24693445d9a0e62aca713fc08b3d2fb8def5c19b97", 01/01/05, 5
c50860007e6c100b907602d56976eea43d3a832d33f9cd6ad1a9a84ef8f6518b, "51901687d50587deca048366b337b6f6d18cb1c2cea5d5fd1e1e5d2993b12a12", 01/01/05, 1
38e5284d9d2e1e37c47ef5c923b332a5fb74b62b0bba3e03bf941ba933f34a0d, "630a1fde518251d10ff2ee6dec6df043f4eea9fc524b0dcce231ce8ebcb9178f", 01/01/06, 3
1532678f34f75a0ed11e1f0a3d550dc604a57f8dccf048b7e5e5fc4b5b4634a5, "1fa7e6e739bb544924415bbcf6161795c2cb6bb5142835328376bfad7ab5bfea", 01/01/07, 1
311440cb50bb86b2dfdc3b132094881dd7ced015da9deed7cdf9330754814be8, "2b4cf16ccfe6fc587b92924149461635f1948ba7ed795dbeeea29de1baf9aafc", 01/01/07, 5
851b1d0c7138ed65c4bdf9c3f9a2bc41d5d2f43c9d3fdf18c3262d5c381222ee, "0c283f29a5ad5516dd4acb5811a96a2719e01b755a6886c16057369fc0d06fd9", 01/01/07, 2
40b3002c4ee1f00ec5fcf1fd41ca2e27c98ab8f6d2f1831902f024402f9f413c, "244498502d3080419be4e643d305077058a8c74aa560c0787cb18577fc93d8af", 01/01/08, 4
fd4d756cfdfad3b990efa92c1b8b9129f0efae5798509cb25b8a7c7468be6cf6, "1fa7e6e739bb544924415bbcf6161795c2cb6bb5142835328376bfad7ab5bfea", 01/01/08, 5
16d796803fdec31e59285a119109741d51795ec0be9140ecb2f679b026555a23, "c516888574c13e45a02a9fa37b012d7d9443bac1cb49b22911a977227638c277", 01/01/09, 5
0a9a158ca7853672303d5d906d8be014015e6fb5419e86f09a1f919c01a773c8, "30d89381a2b0b2344b93959119b2ff2324d1642b485ea87bc7bcd1d1ce534754", 01/01/10, 3
095b95674a384cc613dee86aaa5d06a4614d6d532d074ab0874de3f0ba04deb3, "7c413ff85d53d9189093d0c435e23eb4bb87e1654ca36e1c6227e8a69a6f5b88", 01/01/11, 2
9eb408db910fccd19a2d5535ce43b4b5c637f82462cbd3fb2c4b23ed3bd1a8b9, "4cb039c00e86e1140f77b548a46ab9fb007cc684a386d499d154cd8c6a2b1a18", 01/01/11, 2
39b7b0f91908c25f08424ba94680ae11664e506b5ada093eaad856b93263c6e1, "37640a69b5e62ad3c5c2bb7fee6787e30478d59e16c8592e2ceafd3b67634f79", 01/01/12, 3
ff85708228ebe8ab9ea80ffa73d2d6ef108e060de9f71213fe0081e4ba2044f4, "bbeb27141149db5d5b497f97baab9a340aae8341055431d5a98c8ac33af7d19a", 01/01/12, 4
f87b1378d88e2fe40709d7e093434aa0dc406ded08b0f27cb7f809b239ce28b1, "c20bd44ef775fcc541a13ef98dcd000e1498591c54201d50a921752cf4041b7a", 01/01/12, 4
569f7d138ba24d93e74dfa651868c1421ec9a372e0514eb7338d4da61c98406d, "8483637fd7f3ac67419538a173218b623241294d6b748ed8976025fa356ccb1d", 01/01/12, 3
b0c887a9e062b4a48a3015abc586e373589491f765546126434b7e4fb9c819be, "6bc81e60c7c325ea732c56fe7d2eb5c95efe6cfa32cb8b0e16ffad63e6eaba7a", 01/01/13, 4
23cd3cf17bf964482fb58a618cd7f9b3f6fa057118675c5279475809c63b9959, "f064ab76666220b00180ccad5bf588301aab53a0e9514a1eed0075fbf5a936be", 01/01/14, 5
28789f8fad58380bda3fa691fb6eb4b1c818258fc80eebbfed446c78cb49abf7, "ab98dae4e2d16a37ec7f386b7f7fe62b2a58bc01197064d6ac2562aaec4877c2", 01/01/15, 5
29656c872150e032bfba5cb29db002e35f24951b8c7c92ded6c2ba7bbd146c78, "fbdb46c36af4b2fb2de35a8360ee55da5b04e5c69c48ff656d87d81ce08892c1", 01/01/15, 3
db45d336bf116510be354af070ca5ffc6a00ed23c65de764a58bf3222d64f49b, "041bb8def2115ab777feee58ee3570803710190502516cf38c8d97f21aa4dd4c", 01/01/16, 1
0c16810ee37f186d0a85725a13cf10df0553d94667a52572029873e4bb6bfb1d, "fb5bad71268c3e255a90a14761ce24c5158b9e5cf2d7a16cdfbee9b52e5d5163", 01/01/16, 4
ff85708228ebe8ab9ea80ffa73d2d6ef108e060de9f71213fe0081e4ba2044f4, "22707f8fc8910a8ac0a94535f1bed310e86da5662d2adda8b24b2be42b53c1d6", 01/01/16, 5
6ffc9db66b0f66f359d93d0a127db10bc032786ceb3841039ea34cc83b1f5bb6, "b2e04f57f7aa69e89ac008064fb20f4806a71945656631c3938618b2c7076fc7", 01/02/00, 4
97c4f39b374f043d6556e943b8d34884f686877aaa35be14cbb6dc5a0bdac0cb, "30c30da398f30b5f3a9e7e31af98bc3ad4246a248130d0aa25cbebe163b3057b", 01/02/02, 5
6d3ca929f9a22faf00fb9e3bbfc7147df23b8f00ff57dfe0ac5453e0b7f61ab0, "2158648a43134885194e8de83e656b0e3b44469cc6d6174dc0e9b200655e3e1b", 01/02/02, 5
d9beaf1aaf91319913494e7189f17a7e0524a37ab2a0d961d416ab348cea72da, "8e82f36f5977df39c8f995736746204994d7b19471ffc2daaf6b8445f90521f2", 01/02/02, 2
8b2d79ecf7e8b004502abf7f3c8c52b2ca1d6234e3e2b70564356025be15f720, "485c929f51e47144c51f4144179258378b98573c21e9624847f441edaec9259c", 01/02/02, 1
024a493d77854fada3c936d57e2a8ba43a5ee17715e290d891e586ac5a8b249a, "39eed14660fb0b77f3df2d55040393b73cb9dcff3f2acd06ce296f99fd698117", 01/02/02, 4
3674e5d5be59caa87c97180f4479364e0269e6450b6d350b62a16e9b37744ccf, "719377a4da484c14a152e1e52c2ed2e05b7f56a0ac4109a3f63e8242c9060833", 01/02/02, 1
91a9807680a9267d92ecb40cb8bc562899356ae5a4a4203292f95dbe9126bec5, "e3bc348a94d1ff26e38fdc26d0064b053f2d66fbee72867029678d743bfdfad7", 01/02/02, 3
8e022a71a55573504aed093fb7c0b9cecade76295b2e8402e803946a5ee869f2, "391b303a2a4a7a475c6d3e5e72c9e40409f6b90347dca5a0dc710d5931aefc4e", 01/02/03, 3
bb67d87e7e18511e711ddd97842f4f69d239ecd524a80d9772945229b1bcfd2f, "c482cdd6976aaacf1ccd5a6e235aae321d0e852e50389d29245e00c0852c6d3e", 01/02/03, 3
0de31fab275a27d7165d8f678a48805ca0e42752ff871e89892793a3402f86ca, "889fedf92711e75a083633be225c095ceba8ed874892b7ce14389621c687b767", 01/02/03, 1
0b5843f5b7057b354c69ffd506b505a3ea31f6d7d8caab3f91dfe895fba45b7e, "cd87a8f8eb446255fc1b8f674d89aa103d6145aee861b08586db5e6536ea5191", 01/02/04, 1
ffbf93917621e340df79d4c371c23a228ba2b96f11235ba99ee908531e2f4602, "96bed9c59895f94cdb19b70801f6c6b6b430a53a8faaaaf184bbde785e1ea69f", 01/02/04, 3
77dbd9e2c1dfd6b0b9987e00f44afd1ffb95150006500fc8535ae1a747d1b0db, "248a68825efa305126b831d82317d43a087f5a8156e58a00cca585f074b7edf1", 01/02/04, 3
e8fc8445b05ea3b0b23fbaeb98ad04116e53b3cc5fb87c62a0d17da157fdb635, "fc3c4a1b668fb5da12c6622d36e7fad2fbb5f53655fd0525f96a9d83094adf07", 01/02/04, 2
024a493d77854fada3c936d57e2a8ba43a5ee17715e290d891e586ac5a8b249a, "fced9f24e0eb440339f350c6526bda96838b61041981c850eb3f33db978a69e3", 01/02/04, 2
4bb654ebaa798618816744c5cd968976c3ec2a84205aa4f3ec57bc7915c07f2f, "5e506fae6dae1322bc28c8b5acd47e00985c0f32ebae98dd13df5926e975712f", 01/02/04, 5
01b8da0c2e2da4ddbea0465e4030e25e277768e0f34ecefad48cb003035d1076, "1df4e5ea61bae930166b5e1c7b4815aae6397be265fc3e049c5f5f72708740e7", 01/02/04, 1
2f3749512cbaff4ec353fa265cea4cf89f0de1deb3a2506fbf363e1622a4bf26, "e8c10235a9d71d1defa71485ca96c3080cee4541ba745456d2a78548295a2c43", 01/02/05, 3
b94dd5988b63a591d56299f48ba67d9ce96ff53ec18e6a2121bb15a0825ba154, "dd7ea081dabe3444d1ce51daf6aac0d369e230e343edbf7f25f43d71cc26db35", 01/02/06, 3
05db73ab6d858b6cb906d85cea5fca9fda94f0b2d0dce0bfa5c31b128434c8a9, "ac395556a2b2255d32dece4a42b95fbc7c4948ce4337aa083ec8566044d9a2f2", 01/02/06, 1
7c15f28b75ddb9e868938aed6bf90b6fc78cb46f76508881660edc3e9c3b5d22, "ac811d666fce7a8e96aa1921623ddb2c1d73baa70f7d0c59597be9a2fb53fcf6", 01/02/06, 4
e3b4d9d0fc778106b3802139865d4c35831426378ddcf393a58a37a2b269a977, "6114b1d5436484b912a08dc01a6c269f090e9dc4607ae9879714beb9690f716e", 01/02/07, 4
2f3749512cbaff4ec353fa265cea4cf89f0de1deb3a2506fbf363e1622a4bf26, "37640a69b5e62ad3c5c2bb7fee6787e30478d59e16c8592e2ceafd3b67634f79", 01/02/07, 3
65a8087d102b2900674402e059929607f7203b8dbeb83c0f048f94a8d35e471a, "8cb543c4429390b9484d76a1bf4aaead4efb0b944b5b81de011c72230c4bc4d5", 01/02/07, 5
645cd10c3c1be7be27cd144946ffd9566770ac8d6d150e5b707fe186ab9c81a7, "f87d33e45e02581a9bc069c24f3c353a20d98348ff3c096885774ad392cf0624", 01/02/08, 5
9a515239957c3e232143837227eaeceb548bfc11c225c8dfb1f6b293bde2284d, "ea7e5b9b958289bfdbb833c101a63d720616e6c7b0f73228cba96b1ab6789229", 01/02/08, 1
c57871e6d1e0409d390cda1a66706a7498bc3dfaff5d56757784ee7f620ea7d4, "5977a3491e0ace7fa9baf9d68b880d13002fdca3877242b5462c2b21e0fff44f", 01/02/08, 4
05db73ab6d858b6cb906d85cea5fca9fda94f0b2d0dce0bfa5c31b128434c8a9, "4421b7d20e9bbc9a8392a5e653a39081e476155c8378abd6f167875354d03f51", 01/02/09, 5
38b0bf0994c2258af27080109dc59edc35fe4fa3733bc1a65ebf3c541842ab98, "92043d05aefedf1185f90d5cc1a3c522bbe022dba4adc154a17b087930046aaa", 01/02/09, 5
9a515239957c3e232143837227eaeceb548bfc11c225c8dfb1f6b293bde2284d, "1d5341680c536a2c22156192a56e6618bcdf2b938dc4505b295497d750e0f9e9", 01/02/09, 3
9a515239957c3e232143837227eaeceb548bfc11c225c8dfb1f6b293bde2284d, "7c413ff85d53d9189093d0c435e23eb4bb87e1654ca36e1c6227e8a69a6f5b88", 01/02/09, 3
24d53dc027e38f008e2251317e546b025ffcc5646c7a15242023bc745be1a87b, "9210d4355099a5dece228467e4e3817b873915f210e0887ff6adec50b5adb26e", 01/02/09, 2
2ce92271e2d30cdc00aa8a4dded9af1592f7cde51ddc3ead2ece52f1ce101cd2, "b314732237267ce7b144cba724608462bc194cacebd374d45c6a78eefced7f7c", 01/02/10, 3
5d4396ac83d02a2ad9358210617daeefe5cf886da0f812a985ed087f7eff7f3a, "c9ddebf0b6e2936e7acf882c3cc6b97ec7a3835bbe63ae68b0aae4bf6233775c", 01/02/10, 4
38e5284d9d2e1e37c47ef5c923b332a5fb74b62b0bba3e03bf941ba933f34a0d, "3e7543eedf733a4f96960877ce7626bc553288b6c6605b5368444f99ca3909f4", 01/02/10, 5
b0c887a9e062b4a48a3015abc586e373589491f765546126434b7e4fb9c819be, "0d4c0f78d0953034dc56c42e61ae4d933778da835b231fb75fe1be17fdcd3644", 01/02/11, 1
5996aa0a7bfd60547b8a4665915fe41c9cd4599f443edfacdf08cbe2017d32c7, "041bb8def2115ab777feee58ee3570803710190502516cf38c8d97f21aa4dd4c", 01/02/11, 3
c8175fdec0184435dcdd02cf780dd1d264388db74c0a1786c09d1faaf04891a8, "4f484967d8d444aed1c677b111901880f4af76503f3b2fe0b450f66c7dff036d", 01/02/12, 4
fe9d7df09a4fe59670ce1263e23dfbd36a18c6be65d47f64c1fba5021c0331d9, "8e79058cfb5ed65d5af3e28d0560303f39ac0a23cb7d77456d40a52bda4965cc", 01/02/12, 3
f52361fc464ceeca269d26f10404d19535a15a2e7702dd7fd9940b6cc0fe9803, "1989992415e12e71e1f5692f135de8efbd86101e17056f11e0d9a5d98887b527", 01/02/12, 4
2ce92271e2d30cdc00aa8a4dded9af1592f7cde51ddc3ead2ece52f1ce101cd2, "6a6cfdc90758c4bc7545542b18adbb40941d80a1eee51f6fb67075cff1830b81", 01/02/13, 2
c688d8250f0831ad5b9f973084faead6301e6b63f53d426e6f65e6f58def6bf0, "4dd0521b251a75bdd0a7a757ca33bb732f296c77daa43a9c606ec600a2a1cee0", 01/02/13, 5
fd4d756cfdfad3b990efa92c1b8b9129f0efae5798509cb25b8a7c7468be6cf6, "197f8f14107ceee7de3d0aea5cfbe703b9814711d1455f3411b8f2b4d6064072", 01/02/13, 3
a2dca1d2045b4c9aab47537c2ee88e791f38873449fb4233360d3badda7af479, "cf593aae28b3b409406feef1a8e7356d6c795b10a4cb657ddc2e35784f6988e2", 01/02/13, 3
3fb7ab54313f89ee1e7bc3cc9f933e9603e057a1392d00414ee5b6d55a6d7fe8, "a5028a354b36015f78f0328f246843db8978e1d275415501726c3f3f3d61ae7b", 01/02/13, 5
636d45cb6781210974195bbbc5c2eb047b43c22260ca005fc0d0eab76ed5a975, "4a31ed0445daab941afd2ae23120069871f0919c424e4d8b5027bead039d1b18", 01/02/14, 3
a903915535c161628ddd9fae0e2d23c4b47f59879617a8bfcc72cf37be029bb1, "35531322222d5f9952ed899054d7d5f5b06c664b6d6d4d6184d9d023cb6f415f", 01/02/14, 1
5ea5b2c2405effdabc17a2a53e6e3423bdb92725eef8451f6ad040500fd269b9, "4ccb2b8812885f5c9875c1a71e8a8b45a9ee580bac78cfc4feb7549c8428e832", 01/02/14, 5
f87b1378d88e2fe40709d7e093434aa0dc406ded08b0f27cb7f809b239ce28b1, "3a77d3b68b06623be55f6858b0c0ef02f1d393963cd922225531f0524fcc3da3", 01/02/14, 4
2226d29911326f1b9b26af1fd45361a8b08affdcf8d57b24435deda6c4e0bd33, "20e1f621ac751f5ac26edfbd74d6d8d09e7608ce6ff0972c243ae20be88209e3", 01/02/15, 5
b23fa2bc13ce52a4166b1e4c91ce8ac575a13a919f517256e96d0ed462c7ec92, "c9ddebf0b6e2936e7acf882c3cc6b97ec7a3835bbe63ae68b0aae4bf6233775c", 01/02/15, 4
7ec28b0d90e1fbcad8461b50a58992af47e78f9b242269c2f6c97361d575b15c, "c20bd44ef775fcc541a13ef98dcd000e1498591c54201d50a921752cf4041b7a", 01/02/15, 1
b26cf187ad76536b97f0fb9c71a538c143bf248c94ace636472a4185d07cf5f1, "bba06cd0ee699b4fbc4ee7237601173a717be5b3892b03a495b6f476c0cb1243", 01/02/15, 2
c8175fdec0184435dcdd02cf780dd1d264388db74c0a1786c09d1faaf04891a8, "041bb8def2115ab777feee58ee3570803710190502516cf38c8d97f21aa4dd4c", 01/02/16, 5
168e3569c4f106d48361aa3b185a47a92dd0716a5a6d1207a348d8e3e325037a, "2993c482e412386f3aae70b0f0acb4e8e8219302a30a92ec3968cbaad6e95c34", 01/02/16, 4
05e7d722efa1be9bf185094d40d8a1879e35e49ad152877539758a6a13b254a1, "30c30da398f30b5f3a9e7e31af98bc3ad4246a248130d0aa25cbebe163b3057b", 01/02/16, 3
67d40746c00fb645a02b6eac6c27c96013ffbacd0d2e3f583abd79d002d4c900, "f250254a1f7bed7c26b0130e48d139776d1eb54552a0b53172e561a3dad65c7b", 01/03/00, 5
0de31fab275a27d7165d8f678a48805ca0e42752ff871e89892793a3402f86ca, "8fd7393859fd83a41af9a180a54e8efdf5650cab79b6e859cab67b4c3ccd0361", 01/03/00, 1
293f01ab9c07aac2d7b8f54fcb6e0ad42e8d4af47b01460fa3d4a592fcfbb51a, "1df4e5ea61bae930166b5e1c7b4815aae6397be265fc3e049c5f5f72708740e7", 01/03/01, 2
ac1bc144608bad0a703d41bb85f9612c39556d9861942feefd59746b585642a6, "7333214e5368af23f1e9d7e198e67a77f7323329adbb4aed132c79a896003b22", 01/03/01, 5
8495fa1286c1aa18b017ef37807fa5fd52e0ea4abed9401d46d149f99582dffe, "1fff6f3ac8aadb193663c37a8c93c7c8a493e4f28f1879cbe57ac1f6f3f52003", 01/03/01, 2
636d45cb6781210974195bbbc5c2eb047b43c22260ca005fc0d0eab76ed5a975, "0b62cf21d77d0bdcfb3133226a6bdba60d1241f4ccc647ac39706e58d6be6275", 01/03/02, 5
67d40746c00fb645a02b6eac6c27c96013ffbacd0d2e3f583abd79d002d4c900, "33653ea2a718f3068678e265352df0ddec3e8bba82c070b5ed4e61dbb47bb59a", 01/03/02, 2
a2dca1d2045b4c9aab47537c2ee88e791f38873449fb4233360d3badda7af479, "6bc81e60c7c325ea732c56fe7d2eb5c95efe6cfa32cb8b0e16ffad63e6eaba7a", 01/03/02, 3
afd8cae09c0c622bffa2edae5b840d06db98485bb0d3566ecf89008c99ad2280, "3c2b52ee2ba021f5b401f374d8cf530f3caa871bff8a43bc24aa4a228e872fbf", 01/03/03, 3
b0e54de0daabe3a6c85105bba8a9fbe3486afced617d5f9b0914a5943fcd837c, "8fd7393859fd83a41af9a180a54e8efdf5650cab79b6e859cab67b4c3ccd0361", 01/03/03, 3
01b8da0c2e2da4ddbea0465e4030e25e277768e0f34ecefad48cb003035d1076, "a0416d3bdc2a711f37f3cddbf60dea0f442f2df0be6016f917aafa309a38a321", 01/03/03, 2
f55ccb0d998e134f5f9d6c24ba28d977c8d46ef849e7126fd9cfbb33c9833892, "863b53483e4ec87a0b6a9c7928c2c3990b605b34c829263c08a005ae3cecae37", 01/03/04, 5
7e8d879a9e288a0c99e628f5d8cb8bc02ff7f8e3bf6c1020ef83278ad01e60ce, "4f088208ffdf682d6454f2a14ef4b92d2f500e5aa780ff8b4aef71625f06edc1", 01/03/04, 1
311440cb50bb86b2dfdc3b132094881dd7ced015da9deed7cdf9330754814be8, "f5ac43042f918f17c60d0c55726d4590d022e68e93525ee5a3a06ba3fbc88ea0", 01/03/04, 4
1be9ccc4548ecd1390d2b781c142e159f619b229dee4e899c992d7166a46e109, "6250804e47127256c11e428c8a2cee6ac6817aa424e6597a0bef6d7527387326", 01/03/04, 2
851b1d0c7138ed65c4bdf9c3f9a2bc41d5d2f43c9d3fdf18c3262d5c381222ee, "2772959a3b8c137ecbc2e6ac2646010bb57c0615ed7dc6469c53afca100af7c2", 01/03/04, 4
3fb7ab54313f89ee1e7bc3cc9f933e9603e057a1392d00414ee5b6d55a6d7fe8, "2e1b89a8ae4d742b71cf9a48e1a32b28befec6c6f6d91e252b656d8c4f655553", 01/03/04, 2
e3549b03e14d18becece9cb948f5a969f31b0cb8067d7204bd58cd92ce67b40f, "b156d16dbfd543af2544671465882669c7acd21a04b8d3efebbbb4dff7c83467", 01/03/05, 1
fcde4d55b6cecc05971efb9c06591697694ea3ee02f6db85140c94ccb59ccb02, "9224738c149f04901d56ddae84352ada617397d86fd65646c2a535fc13a69f57", 01/03/05, 3
636d45cb6781210974195bbbc5c2eb047b43c22260ca005fc0d0eab76ed5a975, "d8f9451658b2ce167713a2a873857df1a7674aeed62ddc866e082041c60d30b6", 01/03/06, 2
5d4396ac83d02a2ad9358210617daeefe5cf886da0f812a985ed087f7eff7f3a, "f87d33e45e02581a9bc069c24f3c353a20d98348ff3c096885774ad392cf0624", 01/03/06, 1
9a515239957c3e232143837227eaeceb548bfc11c225c8dfb1f6b293bde2284d, "8fd7393859fd83a41af9a180a54e8efdf5650cab79b6e859cab67b4c3ccd0361", 01/03/06, 3
77dbd9e2c1dfd6b0b9987e00f44afd1ffb95150006500fc8535ae1a747d1b0db, "fced9f24e0eb440339f350c6526bda96838b61041981c850eb3f33db978a69e3", 01/03/07, 1
7caabe27126b3ca71cee416d57c78ea41319304d275553c0821130e20e7182d9, "e5118ee8ed3d9ed3e5a86b2592236e0f0ccc1ba0d14a3fcd04838cb5bc1d1afa", 01/03/07, 1
